200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;414;200;200;200;414;200;200;200;414;200;200;200;414;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;414;200;200;200;200;200;200;200;414;200;200;200;200;200;200;200;
200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;424;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;
416;0;0;0;416;0;0;0;416;0;0;0;416;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;418;0;0;0;0;0;0;0;418;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;416;0;0;0;0;0;0;0;416;0;424;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;200;0;200;
200;200;200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;416;0;200;200;416;0;200;200;416;200;200;200;416;200;416;200;200;200;426;200;200;200;416;200;200;0;426;200;200;200;418;200;200;200;414;200;200;200;426;200;200;200;426;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;416;0;200;200;416;200;200;200;416;200;200;200;416;200;200;200;0;200;
424;200;200;0;200;200;424;200;200;200;200;200;424;200;200;200;424;200;200;200;200;200;424;0;200;200;200;200;424;200;200;200;200;200;200;200;200;200;200;200;200;200;200;0;200;200;200;200;426;200;200;200;426;200;200;200;414;200;200;200;414;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;424;200;200;200;200;200;200;0;424;200;200;0;200;200;200;200;424;200;200;200;200;200;0;200;
200;200;416;200;200;200;200;200;200;200;416;200;200;200;416;200;200;200;200;200;200;200;200;0;200;200;200;200;200;200;200;200;424;200;200;200;200;200;424;200;200;200;200;0;424;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;426;200;200;200;200;200;416;200;200;200;416;200;200;200;416;200;200;200;416;200;200;200;200;0;200;200;200;200;200;200;424;200;200;200;200;200;424;200;0;200;
426;200;200;0;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;0;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;0;200;200;200;200;418;200;200;200;200;200;200;200;200;200;0;200;
420;200;200;0;426;0;420;0;0;0;0;0;420;0;0;0;414;0;0;0;414;200;200;0;414;200;200;200;414;200;200;200;424;200;200;200;200;200;424;200;200;200;200;200;424;200;200;200;420;200;414;200;200;200;414;200;200;200;414;200;420;200;414;200;200;200;200;200;200;200;200;200;200;200;420;200;200;200;420;200;414;200;0;200;420;200;200;200;420;200;200;200;420;200;200;200;424;200;0;200;
424;0;0;0;0;0;424;0;0;0;0;0;424;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;424;0;0;0;0;0;424;0;0;0;0;0;424;0;0;0;424;0;0;0;424;0;0;0;424;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;200;
416;200;0;200;416;200;200;200;416;200;200;200;416;200;200;200;424;200;200;200;200;200;424;200;200;200;200;200;424;200;200;200;424;200;200;200;200;200;424;200;200;200;200;200;424;200;200;200;200;200;200;0;200;200;200;200;200;200;200;200;200;200;200;200;416;200;200;200;200;200;200;424;416;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;424;200;0;200;
426;200;0;200;426;200;200;200;426;200;200;200;426;200;200;200;426;200;200;200;426;200;200;200;426;200;200;200;426;200;200;200;416;200;200;200;416;200;200;200;416;200;200;200;200;200;200;200;424;200;200;0;426;200;200;200;418;200;200;200;424;200;200;200;200;200;200;200;426;200;200;200;0;200;200;200;426;200;200;200;200;200;200;200;426;200;200;200;200;200;200;200;426;200;200;200;416;200;0;200;
426;200;0;200;426;200;200;200;426;200;200;200;426;200;200;200;426;200;200;200;426;0;200;200;426;200;200;200;426;200;200;200;426;200;200;200;426;200;200;200;426;200;200;200;426;200;200;0;414;200;200;0;414;200;420;200;426;200;200;200;414;200;200;0;426;200;200;200;424;0;200;200;426;200;200;200;200;200;200;200;426;200;200;200;200;200;200;200;426;200;200;200;200;200;200;200;426;200;0;200;
200;200;0;200;200;200;0;200;200;0;200;200;200;200;200;200;200;200;200;200;200;0;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;0;200;200;0;200;200;0;200;200;0;200;200;0;200;200;0;422;200;0;200;200;0;200;200;0;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;0;200;
0;200;200;200;200;200;200;200;200;200;200;200;0;200;200;200;0;200;0;200;200;0;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;0;200;200;200;200;200;0;200;200;0;200;200;0;200;200;0;200;200;0;200;200;0;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;0;200;
200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;414;0;0;0;0;0;0;0;414;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;200;0;200;
200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;0;200;200;200;200;200;0;200;200;200;200;200;0;200;424;200;200;200;0;200;200;200;200;200;0;200;200;0;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;0;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;0;200;
200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;0;200;200;200;200;200;416;200;200;200;200;200;0;200;416;200;424;200;0;200;200;200;200;200;0;200;200;0;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;0;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;0;200;
416;200;200;200;200;200;200;200;416;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;0;200;200;200;200;200;0;200;200;200;200;200;0;200;200;200;200;200;0;200;416;200;200;200;416;200;200;0;416;200;200;200;416;200;200;200;200;200;200;200;200;0;200;200;200;200;416;200;200;0;200;200;200;200;200;0;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;0;200;
200;200;0;200;200;200;200;200;200;200;200;200;426;200;200;200;414;200;200;200;426;200;200;200;414;200;0;200;200;0;200;200;0;200;200;200;200;200;0;200;200;0;200;200;0;200;200;0;424;200;0;200;200;0;200;200;424;200;200;200;200;200;200;200;200;200;0;200;0;200;200;200;200;200;200;200;200;200;200;200;414;0;200;200;0;0;200;0;414;0;200;200;0;200;0;0;414;200;0;200;
200;200;0;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;0;416;200;200;200;416;0;200;200;416;200;200;0;416;200;200;200;200;0;200;200;200;200;200;200;424;200;200;200;200;200;424;200;200;200;200;0;200;200;200;0;200;0;200;0;200;200;200;0;200;200;200;200;200;200;0;200;200;200;200;200;200;200;200;200;200;200;0;200;0;200;
200;200;416;0;0;0;416;0;0;0;416;0;0;0;418;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;424;0;0;0;0;0;0;0;0;0;416;0;0;0;416;0;0;0;416;0;0;0;416;0;0;0;418;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;200;
200;200;424;200;424;200;200;200;424;200;420;200;200;200;424;200;200;200;414;200;200;200;414;200;200;200;414;200;200;200;200;200;200;200;200;200;200;200;420;200;200;200;200;200;414;0;200;200;420;200;200;200;414;200;200;200;420;200;200;200;424;200;200;200;200;200;424;200;424;200;0;0;424;0;420;0;0;0;424;0;0;0;414;0;0;0;414;0;0;0;414;0;0;0;414;200;200;200;414;200;
0;200;200;200;200;200;424;200;200;200;424;200;424;200;200;200;424;200;200;200;200;200;200;200;200;200;200;200;424;200;200;200;424;200;200;200;424;200;200;200;200;200;200;200;200;0;200;200;0;200;200;200;0;200;200;200;0;200;200;200;0;200;200;200;200;200;0;200;200;200;424;200;200;200;424;200;424;200;200;200;424;200;200;200;200;200;200;200;200;200;200;200;200;200;424;200;424;200;0;424;
200;0;424;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;416;200;200;200;200;200;200;424;416;200;200;200;200;200;200;200;200;0;200;200;0;200;0;200;0;200;0;200;0;200;0;200;424;200;0;200;200;200;424;200;424;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;424;200;
426;200;0;200;416;200;200;200;426;200;200;200;200;200;200;200;426;200;200;200;200;200;200;200;426;200;200;200;200;200;200;200;426;200;200;200;200;200;200;200;426;200;200;200;200;0;200;200;426;200;0;200;200;200;0;200;426;200;0;200;200;200;0;200;426;200;0;200;416;200;200;200;426;200;200;200;418;200;200;200;426;200;200;200;418;200;200;200;426;200;200;200;418;200;200;200;426;200;0;200;
200;200;200;200;426;200;0;200;200;200;420;200;414;200;200;200;200;200;0;200;414;200;200;200;0;200;200;200;426;200;0;200;424;200;200;200;426;200;200;200;200;200;0;200;426;200;200;200;200;200;0;200;200;200;0;200;200;200;0;200;200;200;0;200;200;200;200;200;426;200;200;200;0;0;0;0;426;200;200;200;200;200;200;200;426;0;0;0;0;0;0;0;426;0;200;200;200;200;0;200;
200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;422;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;200;0;200;
200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;0;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;0;200;200;0;200;200;200;200;200;0;200;200;0;200;200;200;200;200;0;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;0;200;
0;200;0;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;0;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;0;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;414;0;414;200;200;200;414;200;200;200;414;200;414;200;200;200;200;200;200;200;200;200;200;200;200;200;0;200;
200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;0;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;0;200;200;0;200;200;200;200;200;200;200;200;200;416;200;200;200;200;200;200;200;200;200;416;200;200;0;200;200;200;0;0;200;200;0;0;200;200;0;0;200;200;0;0;200;200;0;0;200;200;200;0;200;
0;200;200;200;200;200;200;200;200;0;200;200;200;200;200;0;200;200;200;200;200;200;0;200;200;0;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;0;200;200;200;200;200;200;200;200;416;200;416;200;200;200;416;200;422;200;416;200;416;200;200;200;200;0;200;200;200;0;200;200;200;0;200;200;200;0;416;200;200;0;200;200;200;0;200;200;200;200;0;200;
