168;166;168;166;168;166;168;166;168;166;168;166;168;166;168;166;168;166;168;166;168;166;168;166;168;166;168;166;168;166;168;166;168;166;168;166;168;166;168;166;168;166;168;166;168;166;168;166;168;166;168;166;168;166;168;166;168;166;168;166;168;166;168;166;168;166;168;166;168;166;168;166;168;166;168;166;168;166;168;166;168;166;168;166;168;166;168;166;168;166;168;166;168;166;168;166;168;166;168;166;
166;858;166;0;0;0;0;0;166;858;60;0;0;0;166;0;0;0;0;0;166;0;0;0;0;0;166;0;0;0;0;0;166;0;0;0;0;0;166;0;0;0;0;0;166;0;0;0;0;0;166;0;0;0;0;0;0;20;0;0;0;0;0;0;0;0;0;162;0;0;0;0;0;0;0;162;0;0;0;168;162;0;162;0;162;0;162;0;162;0;162;0;162;0;162;0;162;0;162;168;
168;410;168;0;0;0;0;0;168;166;168;0;0;0;168;0;168;0;0;0;168;0;168;0;0;0;168;0;168;0;0;0;168;0;168;0;0;0;168;102;168;0;0;0;168;102;168;0;0;0;168;102;168;0;0;0;0;102;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;166;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;166;
166;0;166;0;0;0;0;168;166;0;0;0;0;168;166;0;166;0;0;168;166;0;166;0;0;168;166;0;166;0;0;168;166;0;166;0;0;168;166;0;166;0;0;168;166;0;166;0;0;168;166;0;166;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;168;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;168;
168;986;0;0;0;0;0;762;60;858;0;0;0;762;60;858;60;0;0;762;60;858;60;0;0;762;60;858;60;0;0;762;60;858;60;0;0;762;60;858;60;0;0;762;60;858;60;0;0;762;60;858;60;0;0;410;986;162;0;162;0;162;166;162;0;162;0;166;0;162;0;1630;0;162;0;440;1630;0;410;60;0;0;162;0;0;0;162;0;0;0;162;0;0;0;162;0;0;0;858;166;
166;168;166;168;60;168;166;168;166;168;166;168;166;168;166;168;166;168;166;168;166;168;166;168;166;168;166;168;166;168;166;168;166;168;166;60;166;168;166;168;166;168;166;168;166;168;166;168;166;168;166;168;166;168;166;168;166;168;166;168;166;168;0;168;166;168;166;168;166;168;166;168;166;168;166;168;166;168;166;168;166;168;166;1630;166;60;166;168;166;168;166;168;166;168;166;1630;60;1630;166;168;
168;858;168;0;0;0;0;0;0;0;0;0;0;60;0;0;0;0;0;0;0;0;0;60;0;0;0;0;0;0;0;20;0;60;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;60;60;60;60;60;60;60;60;60;60;60;60;60;60;60;60;60;60;60;60;60;60;60;60;0;0;0;162;0;0;0;0;0;162;102;102;102;0;166;
166;410;166;0;554;0;998;998;998;998;998;998;998;0;0;0;998;998;998;998;998;998;998;0;0;0;998;998;998;998;998;998;998;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;60;60;60;60;60;60;60;60;60;60;60;60;60;60;60;60;60;60;60;60;60;60;60;60;0;0;0;0;0;0;0;0;0;0;0;0;0;0;168;
168;0;168;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;60;60;60;60;60;60;60;60;60;60;60;60;60;60;60;60;60;60;60;60;60;60;60;60;0;0;0;0;0;0;0;0;0;0;0;0;0;0;166;
166;986;0;0;0;0;162;0;0;162;0;0;0;162;0;0;162;0;0;162;0;0;0;162;0;0;162;0;0;162;0;0;162;162;0;0;410;986;162;162;162;0;162;162;162;0;162;162;162;0;162;162;162;0;162;162;0;162;162;162;0;60;60;60;60;60;60;60;60;60;60;60;60;60;60;60;60;60;60;60;60;60;60;60;60;0;410;986;162;0;0;162;0;0;162;0;0;162;858;168;
168;166;168;166;60;166;168;166;168;166;168;166;168;166;168;166;168;166;168;166;168;166;168;166;168;166;168;166;168;166;168;166;168;166;168;166;60;166;168;166;168;166;168;166;168;166;168;166;168;166;168;166;168;166;168;166;168;166;168;166;168;166;168;166;168;166;168;166;168;166;168;166;168;166;168;166;168;166;168;166;168;166;168;166;168;60;168;166;168;166;168;166;168;166;168;166;168;166;60;166;
166;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1630;0;0;0;102;0;0;0;0;0;0;0;0;0;0;0;0;0;454;168;166;0;166;0;166;0;166;0;166;0;166;0;166;0;166;0;166;0;166;0;166;0;166;0;166;0;166;0;0;986;0;0;0;0;162;0;0;0;162;0;0;0;162;0;0;0;0;168;
168;0;0;0;102;0;0;0;0;0;0;554;1630;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;454;0;454;0;4;0;454;0;1630;0;0;168;166;0;0;168;0;168;0;168;0;168;0;168;0;0;0;0;0;168;0;0;0;168;0;168;0;168;0;168;0;0;166;410;0;162;0;0;0;162;0;0;0;162;0;0;0;162;0;858;166;
166;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;554;1630;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;166;0;0;0;166;0;166;0;166;0;166;0;166;0;166;0;166;0;0;0;166;0;0;0;0;168;60;168;166;168;166;168;166;168;166;168;166;168;166;168;166;60;166;168;
168;0;0;0;410;986;0;0;554;1630;0;0;0;0;554;1630;0;0;0;0;0;0;0;0;0;0;0;0;1630;598;1630;0;0;0;0;0;0;0;0;162;0;162;0;162;0;162;0;162;0;0;168;166;0;0;168;0;168;0;168;0;168;0;0;0;168;0;168;0;168;0;168;0;168;0;168;0;168;0;168;0;0;166;858;0;0;0;0;166;858;166;0;858;0;0;0;0;0;0;168;166;
166;0;0;858;166;102;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;554;1630;0;0;0;0;0;0;0;166;168;858;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;166;168;166;998;166;0;166;0;166;0;166;0;166;0;0;0;166;0;0;0;166;0;0;0;166;0;166;0;166;0;0;168;166;168;166;168;0;0;0;168;0;168;166;168;166;168;166;0;166;168;
168;998;0;166;168;166;162;162;162;162;162;162;162;162;162;162;162;162;162;162;162;162;162;162;162;162;162;162;162;162;162;162;168;166;168;0;0;410;986;162;0;162;0;162;0;162;0;162;0;0;168;166;168;166;168;0;0;0;168;0;0;0;168;0;168;998;168;0;168;998;168;0;168;0;168;0;0;0;168;162;162;166;0;0;0;0;0;166;0;166;0;166;0;0;0;0;0;858;168;166;
166;998;166;168;166;168;166;168;166;168;166;168;166;168;166;168;166;168;166;168;166;168;166;168;166;168;166;168;166;168;166;168;166;168;166;168;166;168;166;168;166;168;166;168;166;168;166;168;166;168;166;168;166;168;166;60;166;168;166;168;166;168;166;168;166;168;166;168;166;168;166;168;166;168;166;168;166;168;166;168;166;168;0;168;166;168;0;168;858;168;0;168;0;168;166;168;166;168;166;168;
168;998;168;546;0;0;0;546;0;0;0;546;0;0;0;546;0;0;0;546;0;0;0;546;0;0;0;546;0;0;0;546;0;0;0;546;0;0;0;546;0;0;0;546;0;0;0;546;0;0;0;546;0;0;0;0;0;0;0;162;0;0;0;162;0;0;0;162;0;0;0;162;0;0;0;162;0;0;0;0;162;166;0;166;858;166;998;166;168;166;0;166;0;0;0;166;168;166;168;166;
166;998;998;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;102;0;162;0;162;0;4;0;162;0;0;0;162;0;162;0;162;0;0;0;162;0;162;0;0;162;168;0;168;0;168;0;0;0;0;0;0;986;410;758;0;166;168;166;168;
168;998;998;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;162;0;162;0;162;0;0;0;162;0;162;0;162;0;0;0;162;0;162;0;162;0;0;162;166;0;166;0;166;0;166;168;166;0;166;168;166;168;758;0;166;168;166;
166;546;998;0;0;546;0;0;0;546;0;0;0;546;0;0;0;546;0;0;0;546;0;0;0;546;0;0;0;546;0;0;0;546;0;0;0;546;0;0;0;546;0;0;0;546;0;0;0;546;0;0;0;546;410;986;0;162;0;0;0;162;0;0;0;162;0;0;0;4;0;0;0;162;0;0;0;4;986;410;858;60;858;0;0;0;0;0;858;168;0;0;858;168;166;168;758;0;166;168;
