442;442;442;442;442;442;442;442;442;442;442;442;442;442;442;442;442;442;442;442;442;442;442;442;442;442;442;442;442;442;442;442;442;442;442;442;442;442;442;442;442;442;442;442;442;442;442;442;442;442;442;442;442;442;442;442;442;442;442;442;442;442;442;442;442;442;442;442;442;442;442;442;442;442;442;442;442;442;442;442;442;442;442;442;442;442;442;442;442;442;442;442;442;442;442;442;442;442;442;442;
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;442;
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;442;
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;442;
0;0;260;260;260;260;260;0;0;0;260;260;260;260;260;0;0;0;260;260;260;260;260;0;0;0;260;260;260;260;260;0;0;0;260;260;260;260;260;0;0;0;260;260;260;260;260;0;0;0;260;260;260;260;260;0;0;0;260;260;260;260;260;0;0;0;260;260;260;260;260;0;0;0;260;260;260;260;260;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;442;
0;20;224;0;260;0;224;20;0;20;224;0;260;0;224;20;0;20;224;0;260;0;224;20;0;20;224;0;260;0;224;20;0;20;224;163;260;0;224;20;0;20;224;0;260;0;224;20;0;20;224;0;260;0;224;20;0;20;224;0;260;0;224;20;0;20;224;0;260;0;224;20;0;20;224;0;260;0;224;20;0;0;16;954;954;954;16;0;0;0;16;954;954;954;16;0;0;0;0;442;
0;998;260;260;260;260;260;998;0;998;260;260;260;260;260;998;0;998;260;260;260;260;260;998;0;998;260;260;260;260;260;998;0;998;260;260;260;260;260;998;0;998;260;260;260;260;260;998;0;998;260;260;260;260;260;998;0;998;260;260;260;260;260;998;0;998;260;260;260;260;260;998;0;998;260;260;260;260;260;998;0;998;260;260;260;260;260;998;0;998;260;260;260;260;260;998;0;0;0;442;
0;20;224;443;260;11;224;2978;0;20;224;379;260;21;224;20;0;20;224;23;260;1307;224;20;0;20;224;105;260;381;224;20;0;20;224;435;260;0;224;20;0;20;224;0;260;1481;224;20;0;20;224;219;260;0;224;20;0;20;224;781;260;0;224;20;0;20;1162;0;260;0;1162;20;0;20;1162;0;260;0;1162;20;0;20;1162;1420;260;1420;1162;20;0;20;1162;0;260;0;1162;20;0;0;0;442;
0;998;260;260;260;260;260;998;0;998;260;260;260;260;260;998;0;998;260;260;260;260;260;998;0;998;260;260;260;260;260;998;0;998;260;260;260;260;260;998;0;998;260;260;260;260;260;998;0;998;260;260;260;260;260;998;0;998;260;260;260;260;260;998;0;998;260;260;260;260;260;998;0;998;260;260;260;260;260;998;0;998;260;260;260;260;260;998;0;998;260;260;260;260;260;998;0;0;0;442;
0;20;224;1537;260;195;224;20;0;20;224;57;260;27;224;20;0;20;224;191;260;1139;224;20;0;20;224;581;260;249;224;20;0;20;224;119;260;0;224;20;0;20;224;0;260;607;224;20;0;20;224;0;260;0;224;20;0;20;224;329;260;0;224;20;0;20;1162;0;260;0;1162;20;0;20;1162;1105;260;0;1162;20;0;20;1162;1420;260;1420;1162;20;0;20;1162;0;260;0;1162;20;0;0;0;442;
